Order Date,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
14-12-2020,Fayetteville,Arkansas,South,Technology,Accessories,Microsoft Sculpt Comfort Mouse,447.8,4,70.312,Online
14-12-2020,Chicago,Illinois,Central,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,197.976,3,28.497,Cards
14-12-2020,Chicago,Illinois,Central,Technology,Phones,Samsung HM1900 Bluetooth Headset,500.68,3,19.755,Online
14-12-2020,San Diego,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",502.7,5,20.539,COD
14-12-2020,Skokie,Illinois,Central,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",171.352,6,-292.9872,Cards
14-12-2020,Lawrence,Massachusetts,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,239.582,2,-52.6582,Cards
14-12-2020,Plano,Texas,Central,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,287.988,4,-97.4988,Cards
14-12-2020,Lawrence,Massachusetts,East,Technology,Copiers,Canon PC1080F Personal Copier,162.98,2,467.9922,Cards
14-12-2020,Chicago,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Gray",434.032,1,-1.3208,Online
14-12-2020,Skokie,Illinois,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,274.264,3,-4.908,Online
14-12-2020,San Diego,California,West,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",375.25,3,11.025,COD
14-12-2020,Lawrence,Massachusetts,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",413.28,6,8.1216,COD
14-12-2020,Fayetteville,Arkansas,South,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,367.75,5,8.5025,COD
15-12-2020,Inglewood,California,West,Technology,Phones,Panasonic KX TS3282B Corded phone,1425.776,3,14.7582,COD
15-12-2020,Oak Park,Illinois,Central,Office Supplies,Art,Newell 307,416.192,7,1.0192,COD
15-12-2020,Inglewood,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",450.83,3,10.7301,COD
15-12-2020,Seattle,Washington,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",437.77,3,9.7911,COD
15-12-2020,Inglewood,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,329.32,4,16.296,COD
16-12-2020,Oceanside,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",386.184,2,6.074,COD
16-12-2020,Sunnyvale,California,West,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,378.95,5,31.4895,COD
16-12-2020,Los Angeles,California,West,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",485.9,5,7.945,Online
16-12-2020,Sunnyvale,California,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,522.95,5,45.588,Online
16-12-2020,Tulsa,Oklahoma,Central,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,530.8,5,5.184,Online
16-12-2020,Sunnyvale,California,West,Office Supplies,Labels,Avery 475,602.4,3,22.2,Online
16-12-2020,Los Angeles,California,West,Office Supplies,Paper,Xerox 1898,302.36,2,6.4128,Online
16-12-2020,Oceanside,California,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",286.96,2,7.584,Online
16-12-2020,Oceanside,California,West,Office Supplies,Binders,Prestige Round Ring Binders,318.32,5,8.208,COD
16-12-2020,Rochester,New York,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",277.376,4,10.43,Online
16-12-2020,Sunnyvale,California,West,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,318.984,2,2.244,Online
16-12-2020,Sunnyvale,California,West,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,317.95,5,8.6855,COD
16-12-2020,Oceanside,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",348.568,2,9.1764,COD
17-12-2020,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,283.284,2,-178.9668,COD
17-12-2020,New York City,New York,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,486.36,2,27.3592,Online
17-12-2020,New York City,New York,East,Office Supplies,Storage,Safco Steel Mobile File Cart,499.72,2,41.68,Online
17-12-2020,San Francisco,California,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",541.23,3,6.0858,COD
17-12-2020,Eau Claire,Wisconsin,Central,Office Supplies,Storage,Adjustable Personal File Tote,639.56,2,8.4656,COD
17-12-2020,Anaheim,California,West,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,682.32,4,125.1432,COD
17-12-2020,Chesapeake,Virginia,South,Furniture,Chairs,Hon Valutask Swivel Chairs,699.9,5,80.784,Online
17-12-2020,Arlington,Virginia,South,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,935.38,3,157.8702,Online
17-12-2020,Anaheim,California,West,Office Supplies,Supplies,Fiskars Spring-Action Scissors,1150.98,1,3.6348,Online
17-12-2020,San Francisco,California,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",335.24,5,5.1435,COD
17-12-2020,New York City,New York,East,Office Supplies,Binders,GBC Wire Binding Combs,444.816,3,8.3754,COD
17-12-2020,Columbus,Indiana,Central,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",407.16,4,13.2352,COD
17-12-2020,Los Angeles,California,West,Office Supplies,Binders,GBC Plastic Binding Combs,431.808,2,4.2804,COD
18-12-2020,Columbus,Ohio,East,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",344.36,5,29.692,Online
18-12-2020,Encinitas,California,West,Technology,Accessories,Logitech Illuminated - Keyboard,395.98,2,57.5904,COD
18-12-2020,Milwaukee,Wisconsin,Central,Furniture,Furnishings,Tensor Track Tree Floor Lamp,432.95,5,22.9885,Online
18-12-2020,Encinitas,California,West,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",363.833,1,-12.6882,COD
18-12-2020,Columbus,Ohio,East,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,498.112,2,13.0112,COD
18-12-2020,Milwaukee,Wisconsin,Central,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",577.34,3,10.8558,Online
18-12-2020,Los Angeles,California,West,Office Supplies,Paper,Xerox 213,723.4,5,15.552,COD
18-12-2020,New York City,New York,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1406.938,9,139.5702,COD
18-12-2020,New York City,New York,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2087.56,13,511.368,Online
18-12-2020,San Francisco,California,West,Office Supplies,Art,Newell 335,293.76,2,1.6704,Online
18-12-2020,Columbus,Ohio,East,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",284.236,3,-6.03,Online
18-12-2020,Charlotte,North Carolina,South,Office Supplies,Art,Newell 310,354.672,9,1.4256,Online
18-12-2020,Philadelphia,Pennsylvania,East,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,342.704,7,2.338,Cards
18-12-2020,Columbus,Ohio,East,Office Supplies,Fasteners,Ideal Clamps,379.824,3,1.7487,Online
18-12-2020,Los Angeles,California,West,Office Supplies,Art,Newell 327,385.63,3,1.7901,Cards
18-12-2020,Los Angeles,California,West,Office Supplies,Paper,Xerox 1996,267.96,2,6.2208,Cards
18-12-2020,New York City,New York,East,Office Supplies,Art,Sanford Pocket Accent Highlighters,266.2,2,1.376,COD
18-12-2020,Oceanside,New York,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",332.96,2,8.532,Cards
18-12-2020,Encinitas,California,West,Office Supplies,Binders,Binding Machine Supplies,455.672,2,16.3352,Cards
18-12-2020,New York City,New York,East,Office Supplies,Art,Staples in misc. colors,394.82,6,17.469,Online
19-12-2020,Parker,Colorado,West,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,363.018,7,-183.6324,Online
19-12-2020,San Francisco,California,West,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,488.672,2,11.46,COD
19-12-2020,Parker,Colorado,West,Office Supplies,Storage,Tennsco Industrial Shelving,677.256,2,-17.6076,Online
19-12-2020,Lafayette,Louisiana,South,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,2029.62,2,33.3124,Online
19-12-2020,Parker,Colorado,West,Furniture,Furnishings,OIC Stacking Trays,423.36,5,4.008,Online
20-12-2020,New York City,New York,East,Office Supplies,Paper,Xerox 1908,582.9,5,137.151,Cards
20-12-2020,Rochester,New York,East,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,3269.984,1,2.3571,Cards
20-12-2020,Rochester,New York,East,Office Supplies,Paper,Xerox 227,280.48,1,3.1104,Cards
20-12-2020,New York City,New York,East,Office Supplies,Paper,Xerox 188,293.02,3,16.6698,COD
20-12-2020,New York City,New York,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,489.352,3,17.6232,Cards
21-12-2020,Paterson,New Jersey,East,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",383.5,5,20.155,Cards
21-12-2020,Costa Mesa,California,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",334.36,2,33.5772,Online
21-12-2020,Paterson,New Jersey,East,Office Supplies,Paper,Xerox 1913,337.44,3,79.8912,COD
21-12-2020,Paterson,New Jersey,East,Technology,Phones,Jabra SPEAK 410,450.97,3,78.9516,Online
21-12-2020,Lafayette,Indiana,Central,Office Supplies,Storage,Tennsco Single-Tier Lockers,541.34,1,18.767,Online
21-12-2020,Oakland,California,West,Office Supplies,Storage,Letter Size Cart,1305.02,7,290.0058,Cards
21-12-2020,Los Angeles,California,West,Office Supplies,Art,Newell 327,420.63,3,1.7901,Cards
21-12-2020,Columbia,South Carolina,South,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,467.88,6,11.2236,COD
21-12-2020,Los Angeles,California,West,Office Supplies,Art,Newell 317,302.88,2,1.7052,COD
21-12-2020,Fremont,Nebraska,Central,Furniture,Furnishings,Staple-based wall hangings,348.92,2,7.0048,COD
21-12-2020,Bowling Green,Kentucky,South,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,315,4,27.69,Cards
22-12-2020,Detroit,Michigan,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,469.99,1,30.5964,Cards
22-12-2020,Tuscaloosa,Alabama,South,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",328.96,2,35.49,Online
22-12-2020,Mesa,Arizona,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",466.55,2,-135.087,Online
22-12-2020,Detroit,Michigan,Central,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,317.95,5,63.984,Online
22-12-2020,Providence,Rhode Island,East,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",375.98,1,50.8254,Cards
22-12-2020,Detroit,Michigan,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,118.8,2,70.006,COD
22-12-2020,Los Angeles,California,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,263.95,5,142.485,Online
22-12-2020,Rochester,Minnesota,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",463.52,2,97.2032,COD
22-12-2020,Toledo,Ohio,East,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,212.958,7,94.4937,Online
22-12-2020,Providence,Rhode Island,East,Office Supplies,Supplies,Premier Electric Letter Opener,144.16,6,34.758,Online
22-12-2020,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,468.43,3,218.2518,Online
22-12-2020,Jackson,Tennessee,South,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",510.956,6,-249.3216,Cards
22-12-2020,Houston,Texas,Central,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",129.35,5,-9.8115,Cards
22-12-2020,Detroit,Michigan,Central,Furniture,Chairs,Hon GuestStacker Chair,155.69,7,412.5394,COD
22-12-2020,Carlsbad,New Mexico,West,Office Supplies,Art,Design Ebony Sketching Pencil,389.17,3,1.0842,COD
22-12-2020,Port Orange,Florida,South,Office Supplies,Envelopes,Staple envelope,399.824,1,2.934,COD
22-12-2020,Jackson,Tennessee,South,Office Supplies,Art,Newell 325,274.128,7,2.891,Cards
22-12-2020,Toledo,Ohio,East,Office Supplies,Binders,Angle-D Ring Binders,128.641,1,-1.3128,COD
22-12-2020,Houston,Texas,Central,Office Supplies,Paper,Xerox 1931,139.92,5,9.072,Online
22-12-2020,Carlsbad,New Mexico,West,Office Supplies,Labels,Avery 517,146.45,5,8.6715,Online
22-12-2020,Carlsbad,New Mexico,West,Office Supplies,Storage,Eldon Simplefile Box Office,116.32,3,10.4496,Cards
22-12-2020,Jackson,Tennessee,South,Office Supplies,Storage,Crate-A-Files,395.16,3,1.962,Online
22-12-2020,Rochester,Minnesota,Central,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,132.16,2,7.79,Online
22-12-2020,Jackson,Tennessee,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,159.864,2,7.6154,Cards
22-12-2020,Jackson,Tennessee,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",338.24,5,16.291,Cards
22-12-2020,Carlsbad,New Mexico,West,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",299.04,4,6.704,COD
22-12-2020,Houston,Texas,Central,Office Supplies,Paper,Xerox 1887,473.88,5,26.558,COD
23-12-2020,Rockford,Illinois,Central,Office Supplies,Paper,Xerox 1940,431.872,4,63.7536,Online
23-12-2020,Middletown,Connecticut,East,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",390.95,3,38.2095,COD
23-12-2020,Little Rock,Arkansas,South,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",552.94,3,85.9818,COD
23-12-2020,Hendersonville,Tennessee,South,Office Supplies,Storage,Safco Industrial Wire Shelving System,560.352,3,-54.588,Online
23-12-2020,Little Rock,Arkansas,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",749.96,4,14.7184,Online
23-12-2020,Little Rock,Arkansas,South,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",678.97,3,148.491,COD
23-12-2020,Little Rock,Arkansas,South,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",1237.96,2,20.6816,Cards
23-12-2020,Hendersonville,Tennessee,South,Office Supplies,Art,Pencil and Crayon Sharpener,402.264,7,1.0731,Cards
23-12-2020,College Station,Texas,Central,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,338.672,8,10.3936,Online
23-12-2020,Rockford,Illinois,Central,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,316.84,4,-22.144,COD
23-12-2020,San Francisco,California,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",457.48,4,5.9312,Cards
23-12-2020,Danbury,Connecticut,East,Furniture,Furnishings,DAX Wood Document Frame,456.46,2,9.8856,COD
23-12-2020,College Station,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,355.312,8,-74.7456,Online
23-12-2020,Little Rock,Arkansas,South,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",294.04,4,17.3712,Cards
23-12-2020,Hendersonville,Tennessee,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",373.704,4,19.0848,COD
24-12-2020,Los Angeles,California,West,Office Supplies,Binders,Vinyl Sectional Post Binders,471.48,3,33.93,Online
24-12-2020,Lafayette,Louisiana,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",559.88,4,60.5488,Cards
24-12-2020,Dallas,Texas,Central,Office Supplies,Storage,Economy Rollaway Files,523.32,2,19.824,Cards
24-12-2020,Oceanside,New York,East,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,622.764,2,48.3136,Cards
24-12-2020,Lafayette,Louisiana,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,711.97,3,239.985,Online
24-12-2020,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",362.88,3,5.5875,Online
24-12-2020,Chandler,Arizona,West,Furniture,Chairs,Global Leather Executive Chair,814.376,3,105.297,Online
24-12-2020,Oceanside,New York,East,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",454.376,3,4.8519,Cards
24-12-2020,Seattle,Washington,West,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,814.62,6,0,Cards
24-12-2020,Los Angeles,California,West,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,536.952,6,1007.9832,Cards
24-12-2020,New Bedford,Massachusetts,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",264.3,5,6.15,Cards
24-12-2020,Chandler,Arizona,West,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,427.544,4,1.9224,Online
24-12-2020,Rochester,New York,East,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",322.93,1,6.8274,Cards
24-12-2020,Meridian,Idaho,West,Office Supplies,Binders,GBC Instant Index System for Binding Systems,379.312,3,7.992,COD
24-12-2020,New Bedford,Massachusetts,East,Office Supplies,Paper,Xerox 214,334.44,3,9.3312,Cards
24-12-2020,New York City,New York,East,Office Supplies,Appliances,Staple holder,455.91,3,9.6957,Cards
25-12-2020,Huntsville,Alabama,South,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,450.08,2,46.1184,Online
25-12-2020,Huntsville,Alabama,South,Technology,Phones,AT&T 17929 Lendline Telephone,352.48,2,23.5248,Online
25-12-2020,Louisville,Kentucky,South,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,465.94,3,9.594,COD
25-12-2020,Hialeah,Florida,South,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,434,2,-7.2,COD
25-12-2020,Fairfield,Ohio,East,Technology,Accessories,Maxell 4.7GB DVD-R,349.928,7,41.7186,COD
25-12-2020,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,468.552,3,51.8238,Online
25-12-2020,New York City,New York,East,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",408.984,2,4.7996,Cards
25-12-2020,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",386.62,2,2.7062,COD
25-12-2020,Fairfield,Ohio,East,Furniture,Tables,Hon Rectangular Conference Tables,591.06,2,-104.673,Cards
25-12-2020,Louisville,Kentucky,South,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",583.45,5,76.1125,Online
